,name,type,price,star,comment,taste,env,service,recommend.0,recommend.1,recommend.2,zone,address,location
9849,星巴克(萧山大象国际中心店),饮品店,￥37,准四星商户,19.0,7.6,7.8,7.5,香草拿铁,咖啡星冰乐,太妃榛果拿铁,市心北路,宁围镇民和路600号大象国际中心,"120.253207,30.234223"
9850,椰二三(天虹购物中心店),饮品店,,四星商户,30.0,7.7,7.8,8.2,王者手摇椰奶,四季春椰云盖,抹茶椰皇星冰乐,天虹购物中心,新塘路108号天虹商场A座四楼,"120.208717,30.264542"
9851,For you coffee馥郁咖啡,饮品店,￥30,四星商户,57.0,7.8,7.6,7.9,卡布奇诺,莫西多抹茶拿铁,榛果拿铁,建国路沿线,建国北路441号,"120.180289,30.267854"
9852,星巴克臻选(EAC店),饮品店,￥38,准四星商户,272.0,7.6,7.8,7.6,焦糖玛奇朵CM,摩卡曲奇风味星冰乐,纽约芝士蛋糕,高新文教区,"教工路26号世贸丽晶城欧美中心2号楼G区107,108室","120.137140,30.273997"
9853,古肥壹号店,饮品店,￥19,准四星商户,232.0,7.4,7.9,8.0,满杯红柚,樱花绿茶芝士奶盖,抹茶小丸子,武林广场,延安路609号国大城市广场负二楼,"120.163074,30.268320"
9854,星巴克(杭州大厦D座店),饮品店,￥43,四星商户,327.0,8.0,7.8,7.6,椰香奶香星冰乐,布蕾拿铁,原味摩卡,武林广场,环城北路258号,"120.165056,30.273640"
9855,星巴克(嘉华店),饮品店,￥42,四星商户,279.0,7.8,7.8,7.6,布蕾拿铁,椰香奶香星冰乐,冰焦糖玛奇朵CM,西湖北线/黄龙,杭大路15号1-2F,"120.140343,30.269547"
9856,一芳台湾水果茶(莫干山路店),饮品店,￥17,四星商户,332.0,7.7,8.5,8.6,古酿冬瓜茶,信义脆梅绿,黑糖粉圆鲜奶茶,高新文教区,莫干山路76号-10,"120.152397,30.277267"
9857,星巴克(工联大厦店),饮品店,￥41,四星商户,282.0,8.1,8.1,7.9,红豆芝士拿铁RCL,可可碎片星冰乐,椰香奶香星冰乐,湖滨,延安路292号工联大厦一至二层,"120.164651,30.254169"
9858,星巴克(万福中心店),饮品店,￥40,四星商户,64.0,8.2,8.2,8.2,轻甜香草冷萃冰咖啡,榛果摩卡星冰乐HMF,法式香草拿铁星冰乐,开发区/高教园,滨康路228号3幢A座101室-102室,"120.210309,30.183806"
9859,1点点(飞云江店),饮品店,￥13,四星商户,42.0,7.8,7.7,7.8,波霸奶茶,冰淇淋红茶,乌龙玛奇朵,复兴路沿线,飞云江路65号,"120.176380,30.218344"
9860,一点点(砂之船奥莱店),饮品店,,四星商户,30.0,8.2,8.1,8.1,波霸奶茶,红茶玛奇朵,奶绿,江干区,解放东路8号砂之船奥特莱斯B1层,"120.214056,30.243664"
9861,COSTA COFFEE(解百店),饮品店,￥36,四星商户,89.0,8.2,8.8,8.3,布蕾焦糖拿铁,覆盆子红丝绒蛋糕,海盐开心果酷乐冰,吴山广场/河坊街,延安路179号解百C幢一层,"120.163471,30.249508"
9862,一鸣真鲜奶吧(龙游路店),饮品店,￥15,五星商户,685.0,9.0,9.0,8.5,原味温酸奶,澳瑞鲜牛奶,蛋奶,庆春路沿线,龙游路66号,"120.159168,30.261732"
9863,星巴克(赞成太和广场店),饮品店,￥42,四星商户,175.0,8.2,8.3,8.0,抹茶豆奶星冰乐,焙烤焦糖玛奇朵,法式香草拿铁星冰乐,复兴路沿线,飞云江路19号,"120.178538,30.215343"
9864,一点点(康康谷店),饮品店,￥17,准五星商户,81.0,8.0,8.3,8.4,波霸奶绿,冰淇淋红茶,红茶黑糖玛奇朵,开发区/高教园,春晓路中赢康康谷106号,"120.214209,30.196018"
9865,莓兽(西湖银泰店),饮品店,￥17,四星商户,46.0,8.2,8.6,8.5,雪耳,莓兽花园,不黑森林,吴山广场/河坊街,延安路98号西湖银泰二楼直梯旁,"120.164937,30.243688"
9866,星巴克(杭州火车东站东广场店),饮品店,￥43,准四星商户,95.0,7.4,7.4,7.4,抹茶拿铁,馥芮白,焦糖玛奇朵,天城路沿线,火车东站东广场B1楼C01号商铺,"120.215271,30.292207"
9867,CoCo都可(萧山银隆店),饮品店,￥14,四星商户,70.0,8.1,8.2,8.1,珍珠奶茶,奶茶三兄弟,鲜芋青稞醇牛奶,北干,市心中路268号银隆百货商场内主楼B楼地下一层B102号铺,"120.267727,30.170648"
9868,假如在台湾·咖啡(城西银泰店),饮品店,￥38,准四星商户,75.0,7.3,7.5,7.3,焦糖布丁,芦荟冰柠气泡饮,3D打印拉花咖啡,城西银泰,丰潭路380号城西银泰二楼,"120.107559,30.299526"
9869,星巴克(银泰庆春店),饮品店,￥41,四星商户,235.0,8.0,8.0,8.0,椰香奶香星冰乐,馥芮白,抹茶豆奶星冰乐,城东,景昙路18-26号银泰百货庆春店一楼,"120.204625,30.259528"
9870,O2鲜榨果汁(滨江龙湖店),饮品店,￥19,四星商户,51.0,8.6,8.4,8.3,鲜橙雪梨,草莓雪梨,鲜橙乐多,开发区/高教园,江汉路1515号L6-43,"120.204798,30.201000"
9871,星巴克(银泰店),饮品店,￥39,四星商户,623.0,7.7,7.4,7.3,提拉米苏奶香风味星冰乐,黑森林拿铁,焙烤焦糖玛奇朵,武林广场,延安路530号银泰百货A馆2层,"120.164111,30.268287"
9872,哈根达斯(西湖天地店),饮品店,￥71,四星商户,2050.0,7.4,7.9,6.7,提拉米苏恋曲,花团锦簇冰淇淋火锅,迷你脆皮条冰淇淋,南山路,南山路147号G号,"120.160337,30.247527"
9873,IFU 意外·咖啡餐厅,饮品店,￥93,四星商户,214.0,8.1,8.6,8.2,海鲜炒饭,大虾海鲜炒饭,意大利肉酱面,西溪,文二西路808号西溪壹号18栋地下花园,"120.069335,30.280875"
9874,自由门(宝龙店),饮品店,￥14,四星商户,48.0,7.9,8.7,8.3,自由三圆鲜奶,冰淇淋奶茶,凤梨冰莓冻饮,和达东东城,学府街宝龙2期商业中心24幢110室,"120.375320,30.310820"
9875,1%coffee,饮品店,￥23,准四星商户,17.0,7.7,7.4,7.7,拿铁,手冲咖啡,,彩虹城,浦沿街道东信大道1089号,"120.150257,30.183325"
9876,星巴克(蓝钻天成店),饮品店,￥38,四星商户,39.0,8.0,8.1,8.0,拿铁,抹茶可可碎片星冰乐,红豆燕麦松饼,北大桥／大悦城,萍水街195号蓝钻天成,"120.119965,30.308120"
9877,一点点,饮品店,￥15,四星商户,121.0,8.3,8.2,8.0,波霸奶茶,红茶玛奇朵,冰淇淋红茶,三墩镇,浙大紫金港望月公寓南门40号,"120.089895,30.311957"
9878,一期一笑(武林夜市店),饮品店,￥13,四星商户,25.0,7.8,8.2,8.3,北海豆奶黑糖,富士山上,全套烤奶,凤起路沿线,龙游路55号,"120.159313,30.261604"
9879,COSTA COFFEE(庆春路店),饮品店,￥40,四星商户,102.0,7.7,8.1,8.1,金牌拿铁,摩卡醇艺白,黄金酥香牛角包,城站火车站,庆春路87号,"120.176750,30.257758"
9880,星巴克(杭州河坊街店),饮品店,￥36,四星商户,56.0,8.0,7.9,8.0,拿铁,摩卡可可碎片星冰乐,桃桃星冰乐,吴山广场/河坊街,中山中路72号,"120.170964,30.240600"
9881,星巴克(新天地集团总部店),饮品店,￥37,四星商户,58.0,8.1,8.1,8.1,馥芮白,半糖焦糖玛奇朵,抹茶豆奶星冰乐,新天地,新北街98号,"120.182185,30.326128"
9882,人在茶在,,￥17,准五星商户,294.0,8.5,7.8,8.3,芒椰芒果爽,马六甲椰糖奶茶,招牌柠檬茶,庆春路沿线,庆春路227号衣之家百货,"120.160992,30.258006"
9883,1点点(天阳亲子广场店),饮品店,￥17,四星商户,134.0,7.9,7.9,8.1,四季玛奇朵,奶茶,红茶玛奇朵,天阳亲子广场（钱江新城）,婺江路217号天阳亲子广场2层L251室,"120.196714,30.230918"
9884,一点点(凤起延安店),饮品店,,四星商户,31.0,8.2,8.1,8.5,波霸奶茶,冰淇淋红茶,黑糖红茶拿铁,凤起路沿线,延安路348号,"120.164170,30.260723"
9885,蘭芳園(龙湖滨江天街店),饮品店,￥18,四星商户,116.0,8.0,8.4,7.7,原味鸡蛋仔,丝袜奶茶4元,柠茶,开发区/高教园,江汉路1515号龙湖滨江天街L6-19,"120.204352,30.202154"
9886,1点点(建国中路店),饮品店,￥14,四星商户,93.0,8.0,7.9,7.8,红茶玛奇朵,波霸奶绿,红豆QQ奶茶,解放路沿线,建国中路24号,"120.179837,30.248591"
9887,如果潮饮(汇和城店),饮品店,￥20,五星商户,128.0,9.2,8.6,9.1,芒果火龙果,酸奶木瓜火龙果,芒果木瓜,解放路沿线,解放路91-93号天工艺苑汇和城2楼,"120.177763,30.250169"
9888,鹿角巷The Alley(凤起路店),饮品店,￥22,四星商户,38.0,7.6,8.0,7.7,黑糖鹿丸系列,鹿丸可可鲜奶,皇家九号奶茶,凤起路沿线,凤起路397号,"120.166407,30.264138"
9889,星巴克(海创园店),饮品店,￥55,四星商户,107.0,8.1,7.9,8.0,蔓越莓红莓优格杯,美式总汇三明治,抹茶豆奶星冰乐,海创园,文一西路998号海创园1F,"120.019267,30.280263"
9890,星巴克(T3出发广场店),饮品店,￥36,准四星商户,272.0,7.6,7.5,7.5,焙烤焦糖玛奇朵,法式香草拿铁星冰乐,太妃榛果风味糖脆拿铁,萧山机场,萧山国际机场T3航站楼出发广场3层,"120.436117,30.236030"
9891,星巴克(万泰城店),饮品店,￥43,准四星商户,115.0,7.8,7.7,7.5,法式香草拿铁星冰乐,轻甜香草风味奶油冷萃冰咖啡,全麦火腿芝士可颂,万泰城,望江东路332号万泰城1层,"120.193288,30.228907"
9892,FIRSDAY cafe,饮品店,￥51,四星商户,108.0,7.7,8.0,8.0,小白咖啡,海鲜至尊意面,烟熏三文鱼沙拉,开发区/高教园,西兴街道明月江南公寓商铺95号,"120.225425,30.206805"
9893,哈根达斯(滨江彩虹城店),饮品店,￥43,四星商户,111.0,8.1,7.8,7.8,女王蛋糕冰淇淋,冰淇淋单球,恋花绽放  下午茶套餐,开发区/高教园,滨盛路4307-1号,"120.155266,30.187066"
9894,鹿角巷THE ALLEY(天城路店),饮品店,,准四星商户,21.0,7.3,7.6,7.7,黑糖鹿丸鲜奶,雪绒黑糖拿铁,皇家九号拿铁,天城路沿线,天城路186号,"120.189109,30.284131"
9895,寒烟咖啡馆梧桐店,饮品店,￥66,准四星商户,342.0,7.4,8.2,7.5,鲫鱼面,鸡爪,寒烟招牌咖啡,下沙,学源街1142号,"120.337178,30.318886"
9896,默非品智健康料理美学空间,饮品店,￥26,四星商户,61.0,8.3,8.4,8.4,醉妍茶,參情茶飲,人参茶,吴山广场/河坊街,河坊街75号,"120.171970,30.240110"
9897,luckin coffee瑞幸咖啡(西子联合大厦店),饮品店,,四星商户,19.0,8.1,7.8,7.9,焦糖拿铁,焦糖标准美式,黑金气泡咖啡,钱江新城,庆春东路1-1号西子联合大厦一层大堂,"120.205816,30.257042"
9898,星巴克(星耀城店),饮品店,￥39,四星商户,74.0,8.2,8.3,8.4,桃桃星冰乐,馥芮白,红茶拿铁（大杯）,开发区/高教园,江陵路1916号星耀城二期南区1层,"120.216474,30.211554"
9899,星巴克甄选(世纪大道店),饮品店,,四星商户,11.0,7.6,7.7,7.7,臻选拿铁,麦芽雪冷萃,卡布奇诺,余杭区,南苑街道世纪大道西1号第一层128商铺、第二层224商铺,"120.292536,30.398450"
9900,luckin coffee瑞幸咖啡(明豪大厦店),饮品店,￥22,准五星商户,76.0,8.3,8.1,8.5,焦糖标准美式,卡布奇诺瑞纳冰,榛果拿铁,开发区/高教园,滨盛路明豪大厦101室,"120.207884,30.211053"
9901,Auco游咖.休闲走咖(仙林桥店),饮品店,￥16,四星商户,390.0,8.4,8.3,8.3,海岩拿铁,现做芝士牛肉三文,原味拿铁,凤起路沿线,中山北路39号,"120.169361,30.259150"
9902,星巴克(文一汇和城店),饮品店,￥36,四星商户,151.0,7.7,8.1,8.1,摩卡碎片星冰乐,香草馥芮白,馥芮白FW,西湖北线/黄龙,文一路296号,"120.123108,30.288020"
9903,星巴克(地铁东城广场店),饮品店,￥38,四星商户,39.0,8.0,8.0,8.0,焦糖玛奇朵,风味千层糕,圣诞松子白巧克力摩卡,九堡,九沙大道399号地铁东城广场1层,"120.278792,30.310805"
9904,星巴克(天阳D32时尚街区店),饮品店,￥35,准五星商户,86.0,8.3,8.5,8.5,温州鸡壳烫粉干,法式香草拿铁星冰乐,美式A,拱宸桥/上塘,小河路306号天阳D32时尚购物街区A区1层,"120.136866,30.314620"
9905,honey coffee,饮品店,,准四星商户,27.0,7.3,7.5,7.3,拿铁,夏日菠萝海鲜炒饭,秘制烤翅,上城区,南落马营9号南落马营体育文化公园2号馆,"120.178585,30.224631"
9906,西西弗矢量咖啡(国大城市广场店),饮品店,￥41,四星商户,38.0,7.7,8.2,7.9,跳舞拿铁,香草拿铁,提拉米苏,武林广场,延安路609号国大城市广场5层,"120.163074,30.268320"
9907,星巴克(浙商财富中心店),饮品店,,四星商户,29.0,7.9,7.8,8.0,香草风味拿铁,经典热巧克力,抹茶蛋糕,古墩路沿线,莲花街与古墩路交叉口浙商财富中心3号楼1层,"120.100758,30.270832"
9908,一点点,饮品店,￥15,四星商户,37.0,8.1,8.0,8.3,波霸奶绿,抹茶奶茶,珍珠奶茶,古墩路沿线,古墩路1333号,"120.082113,30.339657"
9909,1点点(文三黄姑山店),饮品店,￥13,四星商户,180.0,8.3,8.2,8.5,红茶玛奇朵,冰淇淋红茶,四季奶青,高新文教区,九莲新村11幢32号104室,"120.133276,30.277175"
9910,星巴克(西溪天堂店),饮品店,￥39,四星商户,190.0,7.8,8.1,7.7,黑森林拿铁,法式香草拿铁星冰乐,太妃榛果风味糖脆拿铁,西溪,西溪天堂国际旅游综合体20号-10,"120.090389,30.265417"
9911,Jolpa'餐厅(来福士梦想天地店),饮品店,￥30,准四星商户,20.0,7.4,8.1,7.7,芝士海盐奶盖茶,奶霜芒果SHAKE,美式咖啡,钱江新城,新业路404号来福士中心6楼,"120.213121,30.248789"
9912,弥茶(远洋乐堤港店),饮品店,￥19,四星商户,215.0,7.9,8.3,8.0,弥蜜果园,弥芝士香桃乌龙,芝士金桥玉露,大关,丽水路58号远洋乐堤港四楼A434,"120.143418,30.304688"
9913,一芳台湾水果茶(金地广场店),饮品店,￥16,准四星商户,138.0,7.3,8.2,7.9,一芳水果茶,古酿冬瓜茶,溪口甘蔗青茶,古墩路沿线,古墩路1333号金地广场四层F404,"120.082108,30.339679"
9914,星巴克(解百新世纪店),饮品店,￥29,四星商户,106.0,8.0,8.1,8.1,半糖焦糖玛奇朵,馥芮白,海盐焦糖拿铁,解放路沿线,解放路249号解百新世纪第GF层及1F层002/101号商铺,"120.164560,30.249330"
9915,蘭芳園(新天地中心店),饮品店,￥14,四星商户,74.0,8.1,8.2,8.3,原味鸡蛋仔,丝袜奶茶8元,柠茶8元,新天地,长浜路718号新天地购物中心4楼401,"120.179188,30.322929"
9916,鹿角巷The Alley(延安路店),饮品店,￥21,准四星商户,41.0,7.4,7.3,7.4,黑糖鹿丸奶鲜,黑糖鹿丸鲜奶,鹿丸可可鲜奶,武林广场,延安路587号,"120.163041,30.268355"
9917,茶隐,饮品店,￥18,四星商户,66.0,8.1,8.2,8.0,芝士香醇四季春,招牌水果茶,特调芝士抹茶,天城路沿线,环站东路777号东站西子国际大厦2幢1楼103室,"120.217135,30.296534"
9918,星巴克(天城国际店),饮品店,￥42,四星商户,98.0,8.3,8.2,8.3,红丝绒蛋糕,桃桃星冰乐,黑玫瑰星冰乐,天城路沿线,机场路119-131号第一层A-15号商铺,"120.192552,30.285633"
9919,芋颜季TaroStudio(金堡街店),饮品店,￥21,四星商户,17.0,8.0,8.2,8.0,招牌仙草,招牌芋圆牛奶冰打底,招牌水果芋圆牛奶冰,九堡,金堡街230号,"120.277857,30.304586"
9920,一点点(运河广场店),饮品店,￥11,四星商户,134.0,8.0,7.8,8.1,焦糖奶茶,红茶玛奇朵,波霸奶绿,运河上街,金华路34号世纪联华超市内,"120.141672,30.317940"
9921,1点点(旺角城店),饮品店,￥15,准五星商户,86.0,8.5,8.3,8.4,四季玛奇朵,红茶玛奇朵,红茶冰淇淋波霸奶盖,北干,市心中路旺角城新天地美食城内,"120.266463,30.170882"
9922,咖小啡(东信和创园店),饮品店,￥25,四星商户,22.0,7.7,7.8,7.8,咖啡,拿铁,,小和山,留和路139号东信和创园35幢1楼,"120.046458,30.223522"
9923,一期一笑·笑从杯中来(滟澜星座店),饮品店,,四星商户,21.0,8.1,8.3,8.3,黑钻岩韵奶茶,冲绳黑糖牛奶,北谷蓝莓豆乳,下沙,金沙大道537号滟澜星座,"120.312460,30.309970"
9924,孰料咖啡,饮品店,￥38,准四星商户,17.0,6.9,7.2,7.1,焦糖玛奇朵,意大利曲奇,手工饼干,高新文教区,转塘创意路1号凤凰创意国际A2号,"120.065541,30.136361"
9925,诗夏精品咖啡(湖墅南路店),饮品店,￥38,四星商户,56.0,8.3,8.3,8.3,华夫饼,手冲咖啡,芒果蔓越莓曲奇,湖墅南路,湖墅南路65号，苏宁星巴克斜对面,"120.155406,30.276950"
9926,1点点(东方大厦店),饮品店,￥16,四星商户,111.0,7.9,8.1,8.2,焦糖奶茶,四季玛奇朵,冰淇淋红茶,高新文教区,文三路459号,"120.126980,30.276564"
9927,莓兽(利星店),饮品店,￥18,四星商户,133.0,8.0,8.1,8.2,莓兽花园,不黑森林,现榨果汁,湖滨,上平海路124号利星名品1层,"120.162666,30.254149"
9928,鹿角巷(西溪欢乐城店),饮品店,,准四星商户,14.0,7.3,7.4,7.5,鹿丸可可鲜奶,黑糖鹿丸鲜奶,鹿丸噗哩,华元西溪欢乐城,华丰路西溪欢乐城5F电影院旁,"120.211069,30.340300"
9929,Douce Maison Cafe,饮品店,￥70,四星商户,37.0,7.9,7.9,8.0,玫瑰龙眼蛋糕,生乳酪芝士蛋糕,冰淇淋松饼,龙井/虎跑,翁家山村244号,"120.116372,30.219378"
9930,星巴克(良渚文化村店),饮品店,￥39,四星商户,138.0,7.9,7.7,7.7,蓝莓玛奇朵,去冰抹茶拿铁,芒果西番莲果茶星冰乐,良渚,良渚文化村食街,"120.029044,30.364683"
9931,R&B巡茶(新天地店),饮品店,￥18,四星商户,86.0,8.0,8.3,8.3,恶魔橙实果,焦糖红豆龙珠奶茶,黑糖珍珠奶绿,新天地,长浜路与新天地街交叉口新天地购物中心三楼310,"120.179188,30.322929"
9932,1点点(文一西路店),饮品店,￥15,四星商户,158.0,8.5,8.4,8.3,红茶玛奇朵,乌龙玛奇朵,乌龙奶茶,古墩路沿线,文一西路369号,"120.098289,30.286304"
9933,1点点(湖墅店),饮品店,￥13,四星商户,164.0,8.3,8.2,8.2,红茶玛奇朵,焦糖奶茶,乌龙玛奇朵,湖墅南路,湖墅南路486号,"120.147188,30.294221"
9934,一鸣真鲜奶吧(孩儿巷店),饮品店,￥12,准五星商户,944.0,8.4,8.4,8.3,芦荟酸奶,原味酸奶,蛋奶,凤起路沿线,孩儿巷47号,"120.167989,30.260928"
9935,麦丘梵,饮品店,￥56,四星商户,154.0,7.7,8.0,8.0,手撕包,法棍,菠菜培根芝士,万泰城,"钱江路望江路路口,望江府商铺1-1-1","120.179270,30.235351"
9936,CAFE OF MEMORY,饮品店,￥54,四星商户,230.0,7.8,7.6,7.8,烤翅,太阳耶加雪啡,榛果拿铁咖啡,高新文教区,锦绣文苑2幢7号商铺,"120.150963,30.273820"
9937,CoCo都可(骆家庄新店),饮品店,￥14,四星商户,89.0,8.1,8.0,8.2,鲜芋青稞醇牛奶,奶茶三兄弟,珍珠奶茶,古墩路沿线,文一西路341号骆家庄2号一楼15号商铺,"120.091170,30.284100"
9938,Mi,饮品店,,四星商户,19.0,7.9,8.0,7.9,水果拿破仑,香芋之恋,香蕉巧克力糯米球,武林广场,中山北路439号,"120.166799,30.269440"
9939,一点点,饮品店,,准四星商户,9.0,7.5,7.6,7.6,乌龙奶茶,红茶玛奇朵,,萧山区,利丰路689号,"120.255600,30.229022"
9940,stop cafe,饮品店,￥58,四星商户,72.0,7.8,7.9,7.8,西班牙海鲜饭,香草拿铁,可乐咖啡,武林广场,体育场路570-1号,"120.150913,30.268750"
9941,1点点(江南时代店),饮品店,￥14,四星商户,39.0,8.0,7.9,8.0,波霸奶茶,红茶黑糖玛奇朵,珍珠奶茶,老余杭,江南时代里面一楼,"120.191637,30.343962"
9942,CoCo都可(石桥大润发店),饮品店,￥14,四星商户,58.0,8.2,8.2,8.2,鲜芋青稞醇牛奶,鲜芋牛奶西米露,奶霜莓莓果茶,北景园,石桥路532号石桥大润发一楼,"120.190910,30.342404"
9943,Lamour拉姆咖啡(嘉禾店),饮品店,￥77,四星商户,372.0,7.6,7.6,7.9,拿铁,三明治,提拉米苏,吴山广场/河坊街,延安南路嘉禾里30号,"120.163125,30.243412"
9944,等花开,饮品店,￥61,准四星商户,34.0,7.3,7.6,7.6,自制桂花茶,巧克力慕斯,芝士蛋糕,龙井/虎跑,虎跑路四眼井216号,"120.137901,30.216692"
9945,印茶(杭州大厦501店),饮品店,,四星商户,17.0,7.8,7.8,7.8,奥利奥黑糖醇厚乳,黑糖碎碎冰,抹茶黑糖醇厚乳,钱江新城,景昙路9号杭州大厦501城市广场B1层,"120.203605,30.259903"
9946,蓝山咖啡馆(定安总店),饮品店,￥123,准四星商户,710.0,7.3,7.4,7.5,蓝山咖啡,蓝山拼配,一级哥伦比亚咖啡,吴山广场/河坊街,定安路56-58号,"120.166580,30.244926"
9947,1点点(下沙学林店),饮品店,￥12,四星商户,130.0,8.2,8.1,8.2,奶茶,红茶玛奇朵,四季玛奇朵,下沙,福雷德支路金沙数码港1楼,"120.338626,30.306507"
9948,星巴克(西溪诚品店),饮品店,￥47,四星商户,59.0,7.8,7.9,7.9,摩卡曲奇风味星冰乐,蛋香鸡肉可颂,抹茶拿铁GRTL,西湖区,紫霞街155号西溪诚品1号楼103-01号商铺,"120.067231,30.289369"
9949,星巴克(文三西路古墩路店),饮品店,￥32,四星商户,31.0,7.8,7.9,8.0,红豆芝士拿铁RCL,抹茶可可碎片星冰乐,卡布奇诺,古墩路沿线,文三西路285号102室,"120.100184,30.275660"
